0.3264	9.464907
0.3808	10.832046
0.4352	12.151377
0.4896	13.39915
0.544	14.572006
0.5984	15.678537
0.6528	16.75495
0.7072	17.800178
0.7616	18.825833
0.816	19.831104
0.8704	20.813584
0.9248	21.791911
0.9792	22.770225
1.0336	23.748526
1.088	24.72681
1.1424	25.705083
1.1968	26.683345
1.2512	27.658589
1.3056	28.625588
1.36	29.23798
1.3056	28.565474
1.2512	27.512842
1.1968	26.452118
1.1424	25.393565
1.088	24.339002
1.0336	23.288583
0.9792	22.242482
0.9248	21.200884
0.8704	20.163986
0.816	19.113073
0.7616	18.05289
0.7072	16.970133
0.6528	15.876494
0.5984	14.759905
0.544	13.616167
0.4896	12.386627
0.4352	11.119085
0.3808	9.807853
0.3264	8.458885
0.272	7.032789
0.2176	5.518216
0.1632	3.962203
0.1088	2.416511
0.0544	0.881925
0.0	-0.640663
-0.1088	-3.645638
-0.2176	-6.588238
-0.3264	-9.452317
-0.4352	-12.139041
-0.544	-14.555152
-0.6528	-16.736972
-0.7616	-18.806599
-0.8704	-20.793453
-0.9792	-22.748447
-1.088	-24.703394
-1.1968	-26.658295
-1.3056	-28.599757
-1.4144	-29.471367
-1.5232	-29.997495
-1.632	-30.701968
-1.7408	-31.749093
-1.8496	-32.556698
-1.9584	-33.418425
-2.0672	-34.527649
-2.176	-35.414276
-2.2848	-36.220928
-2.3936	-37.214431
-2.5024	-38.137683
-2.6112	-39.018759
-2.72	-39.95579
-2.6112	-38.742984
-2.5024	-37.378505
-2.3936	-36.002451
-2.2848	-34.63603
-2.176	-33.27944
-2.0672	-31.926936
-1.9584	-30.577494
-1.8496	-29.239179
-1.7408	-27.910693
-1.632	-26.580944
-1.5232	-25.242935
-1.4144	-23.875222
-1.3056	-22.492175
-1.1968	-21.034266
-1.088	-19.555802
-0.9792	-17.997735
-0.8704	-16.355694
-0.7616	-14.599734
-0.6528	-12.661656
-0.544	-10.429566
-0.4352	-7.933696
-0.3264	-5.213477
-0.2176	-2.346288
-0.1088	0.436803
0.0	3.128289
0.1088	5.723462
0.2176	8.213322
0.3264	10.550261
0.4352	12.737136
0.544	14.850249
0.6528	16.971705
0.7616	19.030017
0.8704	21.010692
0.9792	22.953329
1.088	24.876572
1.1968	26.792766
1.3056	28.356436
1.4144	28.937372
1.5232	29.723148
1.632	30.508924
1.7408	31.596419
1.8496	32.481224
1.9584	33.43333
2.0672	34.544787
2.176	35.385842
2.2848	36.220484
2.3936	37.226182
2.5024	38.143351
2.6112	39.028462
2.72	39.97168
2.6112	38.745939
2.5024	37.382057
2.3936	36.005197
2.2848	34.637995
2.176	33.280648
2.0672	31.927534
1.9584	30.577355
1.8496	29.23833
1.7408	27.909131
1.632	26.578783
1.5232	25.240282
1.4144	23.870448
1.3056	22.48759
1.1968	21.029885
1.088	19.552005
0.9792	18.001561
0.8704	16.37575
0.7616	14.65749
0.6528	12.797248
0.544	10.686806
0.4352	8.271421
0.3264	5.712309
0.2176	2.979833
0.1088	0.211941
0.0	-2.465509
-0.1088	-5.04789
-0.2176	-7.528064
-0.3264	-9.86211
-0.4352	-12.04907
-0.544	-14.093986
-0.6528	-15.969938
-0.7616	-17.660955
-0.8704	-19.229025
-0.9792	-20.698292
-1.088	-22.081739
-1.1968	-23.425614
-1.3056	-24.693041
-1.4144	-25.930646
-1.5232	-27.132053
-1.632	-28.308895
-1.7408	-29.483553
-1.8496	-30.658164
-1.9584	-31.831958
-2.0672	-32.998795
-2.176	-34.164923
-2.2848	-35.331009
-2.3936	-36.497049
-2.5024	-37.663045
-2.6112	-38.813622
-2.72	-39.824307
-2.6112	-38.609298
-2.5024	-37.241542
-2.3936	-35.871589
-2.2848	-34.511202
-2.176	-33.160581
-2.0672	-31.811586
-1.9584	-30.468313
-1.8496	-29.136119
-1.7408	-27.812084
-1.632	-26.488122
-1.5232	-25.154142
-1.4144	-23.789706
-1.3056	-22.412067
-1.1968	-20.95765
-1.088	-19.487413
-0.9792	-17.942083
-0.8704	-16.322901
-0.7616	-14.613161
-0.6528	-12.760222
-0.544	-10.663273
-0.4352	-8.262829
-0.3264	-5.716242
-0.2176	-2.99847
-0.1088	-0.237158
0.0	2.435341
0.1088	5.014586
0.2176	7.493819
0.3264	9.827071
0.4352	12.015135
0.544	14.063775
0.6528	15.943171
0.7616	17.63748
0.8704	19.207323
0.9792	20.677582
1.088	22.063537
1.1968	23.40738
1.3056	24.67674
1.4144	25.916053
1.5232	27.117911
1.632	28.295531
1.7408	29.470717
1.8496	30.645856
1.9584	31.820098
2.0672	32.987493
2.176	34.154131
2.2848	35.320724
2.3936	36.487271
2.5024	37.653772
2.6112	38.802037
2.72	39.826036
2.6112	38.596033
2.5024	37.231013
2.3936	35.860279
2.2848	34.499151
2.176	33.147796
2.0672	31.798112
1.9584	30.454145
1.8496	29.12129
1.7408	27.796569
1.632	26.471318
1.5232	25.137275
1.4144	23.770694
1.3056	22.391968
1.1968	20.9375
1.088	19.464415
0.9792	17.918056
0.8704	16.297477
0.7616	14.584829
0.6528	12.729534
0.544	10.62528
0.4352	8.220788
0.3264	5.676256
0.2176	2.958877
0.1088	0.200015
0.0	-2.469889
-0.2176	-7.521381
-0.4352	-12.035655
-0.6528	-15.955335
-0.8704	-19.215018
-1.088	-22.068319
-1.3056	-24.680978
-1.5232	-27.119675
-1.7408	-29.471082
-1.9584	-31.819527
-2.176	-34.152193
-2.3936	-36.48403
-2.6112	-38.800423
-2.8288	-40.775946
-3.0464	-42.600029
-3.264	-44.582148
-3.4816	-46.580075
-3.6992	-48.440103
-3.9168	-50.258581
-4.1344	-52.169986
-4.352	-54.07083
-4.5696	-55.87376
-4.7872	-57.663758
-5.0048	-59.421907
-5.2224	-61.06784
-5.44	-62.481593
-5.2224	-60.238038
-5.0048	-57.873455
-4.7872	-55.522582
-4.5696	-53.181412
-4.352	-50.847569
-4.1344	-48.526251
-3.9168	-46.220343
-3.6992	-43.928395
-3.4816	-41.64331
-3.264	-39.358405
-3.0464	-37.082028
-2.8288	-34.81519
-2.6112	-32.51633
-2.3936	-30.218247
-2.176	-27.907929
-1.9584	-25.537176
-1.7408	-23.105875
-1.5232	-20.613385
-1.3056	-17.990791
-1.088	-15.233369
-0.8704	-12.265354
-0.6528	-8.839541
-0.4352	-4.768621
-0.2176	-0.348668
0.0	4.336169
0.2176	8.783557
0.4352	12.861822
0.6528	16.420155
0.8704	19.545184
1.088	22.347245
1.3056	24.926102
1.5232	27.345885
1.7408	29.687353
1.9584	32.001893
2.176	34.28254
2.3936	36.532257
2.6112	38.699415
2.8288	40.508116
3.0464	42.377572
3.264	44.382162
3.4816	46.370052
3.6992	48.328105
3.9168	50.247734
4.1344	52.141785
4.352	54.012405
4.5696	55.857899
4.7872	57.667837
5.0048	59.421046
5.2224	61.081277
5.44	62.580014
5.2224	60.257918
5.0048	57.946765
4.7872	55.648939
4.5696	53.357032
4.352	51.06046
4.1344	48.773412
3.9168	46.498333
3.6992	44.213361
3.4816	41.931213
3.264	39.652621
3.0464	37.376417
2.8288	35.116907
2.6112	32.827816
2.3936	30.540726
2.176	28.243613
1.9584	25.891391
1.7408	23.483863
1.5232	21.024607
1.3056	18.434388
1.088	15.738511
0.8704	12.899648
0.6528	9.853071
0.4352	6.370251
0.2176	2.411803
0.0	-1.77758
-0.2176	-6.01335
-0.4352	-10.052332
-0.6528	-13.623855
-0.8704	-16.771643
-1.088	-19.6689
-1.3056	-22.339163
-1.5232	-24.817025
-1.7408	-27.166704
-1.9584	-29.413452
-2.176	-31.588809
-2.3936	-33.724777
-2.6112	-35.830022
-2.8288	-37.906143
-3.0464	-39.975958
-3.264	-42.024276
-3.4816	-44.068706
-3.6992	-46.094304
-3.9168	-48.105007
-4.1344	-50.111529
-4.352	-52.108356
-4.5696	-54.081816
-4.7872	-56.028726
-5.0048	-57.938631
-5.2224	-59.787349
-5.44	-61.531073
-5.2224	-59.226724
-5.0048	-56.933995
-4.7872	-54.652163
-4.5696	-52.370754
-4.352	-50.088464
-4.1344	-47.820911
-3.9168	-45.557134
-3.6992	-43.28278
-3.4816	-41.020853
-3.264	-38.752835
-3.0464	-36.498582
-2.8288	-34.241721
-2.6112	-31.971225
-2.3936	-29.695137
-2.176	-27.398552
-1.9584	-25.052272
-1.7408	-22.640117
-1.5232	-20.164824
-1.3056	-17.588885
-1.088	-14.898257
-0.8704	-12.078494
-0.6528	-9.064408
-0.4352	-5.628792
-0.2176	-1.768424
0.0	2.249693
0.2176	6.406762
0.4352	10.414475
0.6528	13.94813
0.8704	17.061984
1.088	19.926152
1.3056	22.584054
1.5232	25.04657
1.7408	27.382325
1.9584	29.618927
2.176	31.789803
2.3936	33.926196
2.6112	36.024822
2.8288	38.100283
3.0464	40.168857
3.264	42.217619
3.4816	44.262003
3.6992	46.285082
3.9168	48.295926
4.1344	50.302102
4.352	52.296424
4.5696	54.267784
4.7872	56.212592
5.0048	58.120183
5.2224	59.967229
5.44	61.700597
5.2224	59.398477
5.0048	57.105037
4.7872	54.823414
4.5696	52.543778
4.352	50.26167
4.1344	47.99493
3.9168	45.73276
3.6992	43.462155
3.4816	41.202811
3.264	38.939147
3.0464	36.688741
2.8288	34.439077
2.6112	32.170707
2.3936	29.903153
2.176	27.61917
1.9584	25.284993
1.7408	22.890964
1.5232	20.439719
1.3056	17.879343
1.088	15.216203
0.8704	12.440432
0.6528	9.48491
0.4352	6.126565
0.2176	2.293487
0.0	-1.76853
-0.36448	-8.587218
-0.72896	-14.419286
-1.09344	-19.349558
-1.45792	-23.712069
-1.8224	-27.652355
-2.18688	-31.334759
-2.55136	-34.899193
-2.91584	-38.371691
-3.28032	-41.812625
-3.6448	-45.226822
-4.00928	-48.586441
-4.37376	-51.927588
-4.73824	-55.206773
-5.10272	-58.393385
-5.4672	-61.393885
-5.83168	-63.891956
-6.19616	-65.841764
-6.56064	-67.403056
-6.92512	-68.679426
-7.2896	-69.849159
-7.65408	-70.949619
-8.01856	-71.987564
-8.38304	-72.905035
-8.74752	-73.590523
-9.112	-74.034684
-8.74752	-70.305212
-8.38304	-66.591184
-8.01856	-62.864223
-7.65408	-59.166053
-7.2896	-55.495041
-6.92512	-51.833167
-6.56064	-48.20573
-6.19616	-44.58847
-5.83168	-40.995749
-5.4672	-37.431628
-5.10272	-33.908811
-4.73824	-30.405524
-4.37376	-26.903088
-4.00928	-23.350816
-3.6448	-19.733586
-3.28032	-15.993005
-2.91584	-12.202186
-2.55136	-8.353166
-2.18688	-4.377238
-1.8224	-0.508581
-1.45792	2.977816
-1.09344	6.056173
-0.72896	8.754641
-0.36448	11.121444
0.0	13.243544
0.36448	15.166099
0.72896	17.680963
1.09344	21.886544
1.45792	25.879759
1.8224	29.574137
2.18688	33.120469
2.55136	36.575274
2.91584	39.975246
3.28032	43.341832
3.6448	46.669754
4.00928	49.957818
4.37376	53.203659
4.73824	56.349393
5.10272	59.341849
5.4672	62.044415
5.83168	64.257296
6.19616	66.004313
6.56064	67.444531
6.92512	68.758346
7.2896	69.374172
7.65408	70.484401
8.01856	71.504248
8.38304	72.408973
8.74752	73.132614
9.112	73.672069
8.74752	70.015761
8.38304	66.376331
8.01856	62.724269
7.65408	59.101532
7.2896	55.506011
6.92512	51.911181
6.56064	48.355831
6.19616	44.807723
5.83168	41.288857
5.4672	37.794159
5.10272	34.339059
4.73824	30.881606
4.37376	27.445719
4.00928	23.978001
3.6448	20.445024
3.28032	16.832087
2.91584	13.150885
2.55136	9.461301
2.18688	5.783508
1.8224	2.143259
1.45792	-1.32357
1.09344	-4.336656
0.72896	-6.936031
0.36448	-9.273369
0.0	-11.431349
-0.36448	-13.423274
-0.72896	-15.260854
-1.09344	-17.539775
-1.45792	-20.811499
-1.8224	-24.162235
-2.18688	-27.391772
-2.55136	-30.554375
-2.91584	-33.627092
-3.28032	-36.563841
-3.6448	-39.395587
-4.00928	-42.127353
-4.37376	-44.781468
-4.73824	-47.326067
-5.10272	-49.775682
-5.4672	-52.134797
-5.83168	-54.399568
-6.19616	-56.555822
-6.56064	-58.624498
-6.92512	-60.604759
-7.2896	-62.501332
-7.65408	-64.325046
-8.01856	-66.064601
-8.38304	-67.718241
-8.74752	-69.236201
-9.112	-70.477035
-8.74752	-66.789121
-8.38304	-63.080289
-8.01856	-59.397271
-7.65408	-55.743093
-7.2896	-52.093537
-6.92512	-48.481607
-6.56064	-44.881789
-6.19616	-41.309991
-5.83168	-37.761899
-5.4672	-34.25809
-5.10272	-30.767081
-4.73824	-27.295627
-4.37376	-23.787192
-4.00928	-20.222654
-3.6448	-16.573422
-3.28032	-12.858171
-2.91584	-9.153359
-2.55136	-5.455998
-2.18688	-1.802655
-1.8224	1.591894
-1.45792	4.555358
-1.09344	7.070307
-0.72896	9.332013
-0.36448	11.401773
0.0	13.310775
0.36448	15.080312
0.72896	16.731835
1.09344	18.452676
1.45792	21.347064
1.8224	24.595784
2.18688	27.7471
2.55136	30.836268
2.91584	33.836032
3.28032	36.7077
3.6448	39.478421
4.00928	42.156187
4.37376	44.760113
4.73824	47.25378
5.10272	49.6577
5.4672	51.970422
5.83168	54.195753
6.19616	56.316332
6.56064	58.351002
6.92512	60.306633
7.2896	62.185858
7.65408	63.995561
8.01856	65.731256
8.38304	67.390739
8.74752	68.941578
9.112	70.194501
8.74752	66.575357
8.38304	62.939083
8.01856	59.329024
7.65408	55.747142
7.2896	52.164201
6.92512	48.619312
6.56064	45.086958
6.19616	41.578252
5.83168	38.097429
5.4672	34.656375
5.10272	31.212544
4.73824	27.793608
4.37376	24.353504
4.00928	20.855434
3.6448	17.284758
3.28032	13.64066
2.91584	9.988324
2.55136	6.344686
2.18688	2.74425
1.8224	-0.71702
1.45792	-3.779068
1.09344	-6.350287
0.72896	-8.689002
0.36448	-10.849315
0.0	-12.842921
-0.544	-15.53789
-1.088	-18.074215
-1.632	-22.147892
-2.176	-26.885401
-2.72	-31.462705
-3.264	-35.846501
-3.808	-39.961145
-4.352	-43.883576
-4.896	-47.583496
-5.44	-51.073935
-5.984	-54.367179
-6.528	-57.446461
-7.072	-60.341027
-7.616	-63.076135
-8.16	-65.663742
-8.704	-68.081349
-9.248	-70.157498
-9.792	-71.51711
-10.336	-72.485987
-10.88	-73.018066
-11.424	-73.251017
-11.968	-73.361293
-12.512	-73.420505
-13.056	-73.426963
-13.6	-73.408385
-13.056	-67.992254
-12.512	-62.58817
-11.968	-57.250932
-11.424	-51.973332
-10.88	-46.784676
-10.336	-41.669916
-9.792	-36.652617
-9.248	-31.745087
-8.704	-26.930516
-8.16	-22.11279
-7.616	-17.257889
-7.072	-12.360356
-6.528	-7.55575
-5.984	-2.846489
-5.44	1.536526
-4.896	5.358134
-4.352	8.57102
-3.808	11.330416
-3.264	13.747509
-2.72	15.924238
-2.176	17.904258
-1.632	19.693739
-1.088	21.311492
-0.544	22.773301
0.0	24.096503
0.544	25.285303
1.088	26.364917
1.632	27.331958
2.176	28.20264
2.72	31.375962
3.264	35.107409
3.808	38.700714
4.352	42.06888
4.896	45.254592
5.44	48.242482
5.984	51.068376
6.528	53.754805
7.072	56.300525
7.616	58.731753
8.16	61.057794
8.704	63.282316
9.248	65.389242
9.792	67.271986
10.336	68.865523
10.88	70.21263
11.424	71.133683
11.968	71.754595
12.512	72.188297
13.056	72.448442
13.6	72.628654
13.056	67.365804
12.512	62.058004
11.968	56.828545
11.424	51.648175
10.88	46.560233
10.336	41.533646
9.792	36.611346
9.248	31.780873
8.704	27.024803
8.16	22.286301
7.616	17.516282
7.072	12.688645
6.528	7.95611
5.984	3.363039
5.44	-1.007389
4.896	-4.803216
4.352	-7.943819
3.808	-10.627117
3.264	-13.03026
2.72	-15.194334
2.176	-17.150732
1.632	-18.913638
1.088	-20.497907
0.544	-21.931673
0.0	-23.243522
-0.544	-24.397668
-1.088	-25.456111
-1.632	-26.43486
-2.176	-27.277863
-2.72	-28.274427
-3.264	-30.827573
-3.808	-33.41735
-4.352	-36.230682
-4.896	-38.925598
-5.44	-41.632914
-5.984	-44.310903
-6.528	-46.885288
-7.072	-49.349689
-7.616	-51.719698
-8.16	-54.003452
-8.704	-56.188081
-9.248	-58.276122
-9.792	-60.266463
-10.336	-62.138589
-10.88	-63.875176
-11.424	-65.444698
-11.968	-66.845404
-12.512	-68.063403
-13.056	-69.108066
-13.6	-69.843306
-13.056	-64.460345
-12.512	-59.089316
-11.968	-53.789224
-11.424	-48.553431
-10.88	-43.395153
-10.336	-38.331115
-9.792	-33.378196
-9.248	-28.501753
-8.704	-23.676683
-8.16	-18.819861
-7.616	-13.918829
-7.072	-9.071917
-6.528	-4.353204
-5.984	0.137979
-5.44	4.132147
-4.896	7.454731
-4.352	10.227285
-3.808	12.657857
-3.264	14.839578
-2.72	16.813667
-2.176	18.598211
-1.632	20.205998
-1.088	21.657054
-0.544	22.967661
0.0	24.159151
0.544	25.233864
1.088	26.205169
1.632	27.085922
2.176	27.881153
2.72	28.807647
3.264	31.311469
3.808	33.863744
4.352	36.616239
4.896	39.285875
5.44	41.957927
5.984	44.602502
6.528	47.137184
7.072	49.573537
7.616	51.92166
8.16	54.186368
8.704	56.353108
9.248	58.435296
9.792	60.421313
10.336	62.279426
10.88	64.005256
11.424	65.588253
11.968	66.988787
12.512	68.215873
13.056	69.24569
13.6	69.960583
13.056	64.677582
12.512	59.408022
11.968	54.208017
11.424	49.062524
10.88	43.996438
10.336	39.016319
9.792	34.137249
9.248	29.328996
8.704	24.58532
8.16	19.815242
7.616	15.006361
7.072	10.22156
6.528	5.54922
5.984	1.057624
5.44	-3.062486
4.896	-6.551612
4.352	-9.447136
3.808	-11.976731
3.264	-14.249438
2.72	-16.296104
2.176	-18.143909
1.632	-19.808092
1.088	-21.305313
0.544	-22.65336
0.0	-23.88118
-0.816	-25.498199
-1.632	-26.887228
-2.448	-28.085827
-3.264	-31.19351
-4.08	-34.735521
-4.896	-38.722751
-5.712	-42.627928
-6.528	-46.464714
-7.344	-50.075525
-8.16	-53.490451
-8.976	-56.702594
-9.792	-59.695308
-10.608	-62.449538
-11.424	-64.894752
-12.24	-66.954187
-13.056	-68.639078
-13.872	-69.837903
-14.688	-70.5452955
-15.504	-71.252688
-16.32	-71.521145
-17.136	-71.537417
-17.952	-71.416573
-18.768	-71.405651
-19.584	-71.301613
-20.4	-71.059978
-19.584	-63.404693
-18.768	-55.580333
-17.952	-47.992492
-17.136	-40.627142
-16.32	-33.524986
-15.504	-26.67325
-14.688	-19.950931
-13.872	-13.253429
-13.056	-6.782212
-12.24	-0.659016
-11.424	4.750187
-10.608	9.187712
-9.792	12.790931
-8.976	15.709502
-8.16	18.15655
-7.344	20.272231
-6.528	22.095177
-5.712	23.679865
-4.896	25.063978
-4.08	26.261512
-3.264	27.309305
-2.448	28.22436
-1.632	29.024801
-0.816	29.810167
0.0	30.455474
0.816	31.02108
1.632	31.328489
2.448	31.748126
3.264	33.519583
4.08	36.20276
4.896	39.548314
5.712	42.958294
6.528	46.4051
7.344	49.672186
8.16	52.770347
8.976	55.662316
9.792	58.337321
10.608	60.788326
11.424	62.983317
12.24	64.938427
13.056	66.631247
13.872	68.042419
14.688	69.004939
15.504	69.818832
16.32	70.328859
17.136	70.555371
17.952	70.648461
18.768	70.672781
19.584	70.65946
20.4	70.631919
19.584	62.90553
18.768	55.264514
17.952	47.818731
17.136	40.583054
16.32	33.597506
15.504	26.838004
14.688	20.230382
13.872	13.639848
13.056	7.241733
12.24	1.19701
11.424	-4.227144
10.608	-8.759795
9.792	-12.337066
8.976	-15.220645
8.16	-17.682783
7.344	-19.808221
6.528	-21.641916
5.712	-23.237725
4.896	-24.620928
4.08	-25.832248
3.264	-26.89025
2.448	-27.876391
1.632	-28.625255
0.816	-29.334877
0.0	-30.030156
-0.816	-30.617174
-1.632	-31.120284
-2.448	-31.402975
-3.264	-32.090205
-4.08	-33.899343
-4.896	-36.134116
-5.712	-38.812559
-6.528	-41.497065
-7.344	-44.10017
-8.16	-46.649424
-8.976	-49.072356
-9.792	-51.481985
-10.608	-53.806309
-11.424	-56.03612
-12.24	-58.062358
-13.056	-59.887002
-13.872	-61.522466
-14.688	-62.989058
-15.504	-64.261229
-16.32	-65.380211
-17.136	-66.363035
-17.952	-67.241041
-18.768	-67.959507
-19.584	-68.513015
-20.4	-68.846313
-19.584	-61.051637
-18.768	-53.350834
-17.952	-45.83195
-17.136	-38.525186
-16.32	-31.488272
-15.504	-24.687621
-14.688	-17.970291
-13.872	-11.298382
-13.056	-4.915294
-12.24	1.037335
-11.424	6.162981
-10.608	10.324353
-9.792	13.66477
-8.976	16.376847
-8.16	18.696285
-7.344	20.694684
-6.528	22.426942
-5.712	23.931124
-4.896	25.244546
-4.08	26.385531
-3.264	27.389074
-2.448	28.264857
-1.632	29.02983
-0.816	29.767745
0.0	30.390357
0.816	30.929116
1.632	31.257663
2.448	31.736327
3.264	32.721731
4.08	34.561326
4.896	37.206963
5.712	39.782952
6.528	42.440938
7.344	44.973987
8.16	47.461426
8.976	49.843127
9.792	52.234641
10.608	54.497048
11.424	56.666253
12.24	58.624093
13.056	60.388978
13.872	61.969908
14.688	63.380155
15.504	64.619402
16.32	65.705355
17.136	66.654106
17.952	67.477995
18.768	68.180646
19.584	68.682212
20.4	69.00837
19.584	61.375116
18.768	53.824232
17.952	46.438
17.136	39.256254
16.32	32.329961
15.504	25.619709
14.688	19.010976
13.872	12.447788
13.056	6.112834
12.24	0.14793
11.424	-5.154026
10.608	-9.552269
9.792	-13.051194
8.976	-15.869937
8.16	-18.271408
7.344	-20.335375
6.528	-22.122028
5.712	-23.670104
4.896	-25.018804
4.08	-26.194251
3.264	-27.279033
2.448	-28.117311
1.632	-28.902131
0.816	-29.656259
0.0	-30.292173
-1.088	-31.022243
-2.176	-31.467782
-3.264	-32.804532
-4.352	-34.902547
-5.44	-38.447892
-6.528	-41.839644
-7.616	-45.192204
-8.704	-48.392908
-9.792	-51.44351
-10.88	-54.441214
-11.968	-57.180826
-13.056	-59.582323
-14.144	-61.639793
-15.232	-63.419887
-16.32	-64.91752
-17.408	-66.175405
-18.496	-67.256323
-19.584	-68.169035
-20.672	-68.671267
-21.76	-69.030103
-22.848	-69.361807
-23.936	-69.380867
-25.024	-69.357377
-26.112	-69.326313
-27.2	-69.219973
-26.112	-58.956584
-25.024	-48.990976
-23.936	-39.426522
-22.848	-30.330028
-21.76	-21.670616
-20.672	-13.186983
-19.584	-5.11218
-18.496	2.237806
-17.408	8.278868
-16.32	13.014416
-15.232	16.695533
-14.144	19.604269
-13.056	21.923499
-11.968	23.847066
-10.88	25.465496
-9.792	26.822902
-8.704	27.97096
-7.616	28.945559
-6.528	29.769795
-5.44	30.582756
-4.352	31.232635
-3.264	31.584359
-2.176	32.013656
-1.088	32.510511
0.0	32.902115
1.088	33.233333
2.176	33.695728
3.264	35.610839
4.352	37.005001
5.44	41.701839
6.528	45.190118
7.616	48.096696
8.704	50.855947
9.792	53.51462
10.88	56.16057
11.968	58.610711
13.056	60.750047
14.144	62.602133
15.232	64.19244
16.32	65.566317
17.408	66.734558
18.496	67.749938
19.584	68.59366
20.672	69.060914
21.76	69.387393
22.848	69.703099
23.936	69.775452
25.024	69.622037
26.112	69.487624
27.2	69.427348
26.112	59.479071
25.024	49.638448
23.936	40.246624
22.848	31.306012
21.76	22.772767
20.672	14.446865
19.584	6.445869
18.496	-0.914586
17.408	-7.213538
16.32	-12.19627
15.232	-16.016479
14.144	-18.998271
13.056	-21.39174
11.968	-23.432162
10.88	-25.040532
9.792	-26.447785
8.704	-27.634973
7.616	-28.633363
6.528	-29.589428
5.44	-30.368501
4.352	-31.017755
3.264	-31.363188
2.176	-31.873012
1.088	-32.311072
0.0	-32.680365
-1.088	-32.992513
-2.176	-33.258062
-3.264	-35.480583
-4.352	-38.151874
-5.44	-40.977302
-6.528	-43.510853
-7.616	-45.980428
-8.704	-48.31985
-9.792	-50.624092
-10.88	-52.759405
-11.968	-54.679371
-13.056	-56.415876
-14.144	-58.028691
-15.232	-59.520374
-16.32	-60.94897
-17.408	-62.189898
-18.496	-63.290796
-19.584	-64.234713
-20.672	-65.076906
-21.76	-65.847735
-22.848	-66.517221
-23.936	-67.108821
-25.024	-67.633301
-26.112	-67.982722
-27.2	-68.202755
-26.112	-58.035558
-25.024	-48.139338
-23.936	-38.645991
-22.848	-29.623632
-21.76	-21.021679
